sale_id,sale_date,customer_id,store_id,product_id,quantity
4072,2024-02-25,112,4,41,5
4073,2023-07-01,157,4,4,3
4074,2024-05-30,263,5,42,1
4075,2023-10-05,17,3,53,5
4076,2023-06-04,94,2,56,1
4077,2023-07-30,18,4,72,3
4078,2023-08-28,53,5,28,3
4079,2024-07-04,32,5,48,4
4080,2023-01-03,2,3,19,2
4081,2023-09-05,188,4,84,5
4082,2023-12-22,14,1,12,1
4083,2023-04-30,139,5,39,2
4084,2024-04-24,203,3,81,4
4085,2023-12-07,51,1,8,5
4086,2023-12-03,55,3,69,3
4087,2023-09-22,45,2,36,2
4088,2024-01-12,79,3,15,4
4089,2023-02-08,216,4,70,5
4090,2024-01-10,35,5,95,2
4091,2023-10-31,278,5,10,2
4092,2023-05-11,251,3,66,2
4093,2023-10-07,24,3,46,2
4094,2023-08-13,83,5,23,3
4095,2023-10-06,164,4,64,1
4096,2023-10-21,131,1,72,5
4097,2023-01-18,236,5,53,4
4098,2024-04-04,82,1,36,5
4099,2023-05-20,210,3,83,5
4100,2023-09-03,169,5,67,3
4101,2023-11-21,275,4,95,3
4102,2023-11-15,158,5,76,1
4103,2024-07-18,99,5,83,3
4104,2024-01-12,246,2,44,5
4105,2024-08-16,139,4,25,4
4106,2023-12-24,134,1,38,4
4107,2024-01-07,106,2,57,1
4108,2023-07-13,38,3,33,1
4109,2024-07-02,201,3,69,5
4110,2023-11-21,165,2,11,4
4111,2023-07-21,99,5,76,3
4112,2023-05-08,260,3,12,5
4113,2023-03-14,240,2,31,3
4114,2023-02-23,228,4,73,4
4115,2023-09-14,121,2,85,5
4116,2024-06-01,90,4,8,4
4117,2023-05-10,207,3,9,1
4118,2024-07-31,256,2,89,1
4119,2024-04-10,148,4,81,5
4120,2023-09-20,217,2,7,4
4121,2023-11-25,133,1,48,1
4122,2024-04-19,122,4,92,5
4123,2023-06-07,5,4,90,5
4124,2023-10-12,26,3,40,1
4125,2023-04-30,108,4,27,3
4126,2023-05-16,220,4,68,3
4127,2023-06-16,210,2,93,2
4128,2024-01-11,214,5,59,3
4129,2023-05-25,148,4,98,1
4130,2024-03-19,91,2,92,3
4131,2023-04-12,36,1,20,1
4132,2024-02-06,205,5,94,4
4133,2024-06-19,284,5,63,5
4134,2024-08-19,18,3,65,4
4135,2023-07-25,110,1,22,2
4136,2024-04-26,213,3,71,4
4137,2024-06-05,152,1,78,1
4138,2023-03-31,66,1,35,1
4139,2023-12-05,295,3,67,4
4140,2024-02-18,33,4,78,2
4141,2023-05-31,81,2,80,2
4142,2023-05-01,87,2,46,3
4143,2023-10-04,252,4,9,4
4144,2024-07-18,146,4,63,3
4145,2023-08-24,140,5,8,2
4146,2024-06-01,176,3,50,5
4147,2023-09-15,231,3,41,4
4148,2023-09-16,24,3,33,5
4149,2024-03-29,275,4,96,1
4150,2024-04-07,3,3,58,3
4151,2024-01-08,231,2,17,3
4152,2024-07-17,122,1,11,1
4153,2023-03-02,273,4,36,4
4154,2024-01-06,63,4,11,1
4155,2023-04-05,3,4,79,4
4156,2023-02-28,36,1,83,4
4157,2024-02-29,215,2,87,4
4158,2024-01-04,205,3,97,5
4159,2024-03-15,166,4,29,5
4160,2023-09-20,279,2,2,5
4161,2024-06-27,186,2,19,5
4162,2024-06-07,20,5,42,4
4163,2023-12-26,273,3,61,2
4164,2023-09-09,192,3,71,4
4165,2023-05-02,7,5,14,5
4166,2023-06-13,200,2,82,3
4167,2023-11-23,5,3,40,2
4168,2024-02-25,235,2,7,5
4169,2023-08-21,83,3,46,1
4170,2023-02-24,156,2,9,3
4171,2024-05-19,86,4,50,5
4172,2024-04-17,269,4,49,3
4173,2023-02-20,1,1,80,4
4174,2023-11-08,235,5,85,1
4175,2023-04-02,260,1,94,2
4176,2023-02-16,277,5,98,5
4177,2024-04-02,33,1,41,3
4178,2024-01-20,271,4,2,4
4179,2024-04-05,158,5,69,2
4180,2023-07-14,63,4,29,4
4181,2023-03-13,288,4,22,3
4182,2023-06-04,19,4,56,2
4183,2023-12-24,287,4,97,1
4184,2024-01-07,148,2,54,4
4185,2024-02-28,138,1,72,3
4186,2023-10-26,250,5,41,4
4187,2023-10-08,138,2,29,1
4188,2023-06-04,172,4,1,4
4189,2023-12-28,98,2,75,1
4190,2024-05-18,181,1,80,1
4191,2024-06-28,213,2,4,3
4192,2023-05-21,273,2,38,4
4193,2023-06-06,76,2,18,2
4194,2023-11-21,256,1,12,3
4195,2023-03-29,199,2,66,3
4196,2023-10-24,138,1,84,3
4197,2023-01-06,72,2,29,3
4198,2024-01-10,22,4,86,5
4199,2024-08-20,171,5,95,5
4200,2023-12-18,284,3,67,5
4201,2023-01-03,9,1,6,5
4202,2023-11-01,13,2,30,5
4203,2023-04-30,290,1,22,5
4204,2023-12-16,139,5,98,1
4205,2023-03-12,28,1,6,2
4206,2023-10-25,224,5,75,4
4207,2023-10-29,87,1,44,5
4208,2024-03-26,113,1,70,2
4209,2024-05-03,251,4,22,5
4210,2023-10-31,290,1,33,2
4211,2023-11-18,177,5,29,2
4212,2023-12-03,187,5,80,5
4213,2023-04-13,155,4,86,4
4214,2023-08-26,102,4,13,5
4215,2023-10-17,292,3,13,2
4216,2024-05-09,224,2,98,4
4217,2023-04-09,4,4,58,1
4218,2024-07-11,41,5,53,1
4219,2024-01-06,165,2,59,5
4220,2024-07-24,297,4,16,1
4221,2024-08-14,246,2,92,4
4222,2023-09-20,249,4,86,4
4223,2023-05-17,158,3,94,2
4224,2024-03-07,41,4,64,2
4225,2024-08-07,272,3,66,1
4226,2024-08-16,189,5,97,1
4227,2023-04-18,206,3,91,4
4228,2024-07-14,241,2,44,2
4229,2023-07-21,24,4,3,4
4230,2023-08-11,290,2,42,4
4231,2023-02-23,88,1,44,1
4232,2024-06-23,265,3,74,3
4233,2024-05-15,244,3,10,1
4234,2023-11-06,93,2,96,5
4235,2024-03-21,46,1,81,2
4236,2023-01-10,20,2,30,1
4237,2023-02-07,133,5,4,5
4238,2023-04-17,177,3,50,4
4239,2023-04-09,192,3,30,3
4240,2024-06-27,236,1,2,4
4241,2023-02-08,145,5,61,3
4242,2023-09-10,158,5,12,2
4243,2023-11-02,260,1,65,5
4244,2024-08-19,20,3,100,5
4245,2023-08-12,184,2,43,3
4246,2023-05-05,91,5,75,3
4247,2024-03-12,137,2,51,5
4248,2023-06-11,4,3,1,4
4249,2024-06-24,149,3,81,4
4250,2024-06-29,234,5,90,1
4251,2023-07-12,62,2,95,4
4252,2023-08-28,123,4,39,1
4253,2024-04-20,16,2,15,5
4254,2023-01-25,252,4,99,1
4255,2024-05-19,108,4,4,3
4256,2023-07-05,115,3,100,1
4257,2023-05-12,118,5,73,2
4258,2024-02-03,84,1,49,5
4259,2023-02-10,272,2,1,5
4260,2023-12-05,191,4,11,2
4261,2024-08-12,131,3,66,5
4262,2023-04-01,13,3,42,3
4263,2023-06-03,83,3,88,5
4264,2023-02-02,131,5,79,5
4265,2024-06-20,267,5,34,1
4266,2023-02-17,165,5,62,3
4267,2023-06-23,257,5,21,3
4268,2023-10-09,115,1,46,2
4269,2023-07-02,102,1,9,1
4270,2023-03-26,289,5,94,4
4271,2023-07-16,175,5,59,1
4272,2024-05-04,262,1,77,1
4273,2024-05-10,136,3,55,5
4274,2024-03-06,293,4,61,2
4275,2023-02-14,247,3,14,4
4276,2023-06-19,42,4,7,2
4277,2023-07-14,113,3,60,1
4278,2023-11-09,299,3,78,5
4279,2023-08-01,126,5,23,1
4280,2024-01-31,128,3,93,3
4281,2023-03-12,137,4,30,4
4282,2023-10-20,6,3,3,1
4283,2023-09-03,269,3,72,3
4284,2024-07-30,143,4,3,1
4285,2024-08-21,145,5,74,5
4286,2023-01-09,218,1,86,1
4287,2024-06-20,266,1,76,3
4288,2024-07-20,76,4,66,5
4289,2023-01-09,130,4,49,3
4290,2023-08-05,7,5,46,3
4291,2023-01-28,106,1,32,4
4292,2023-08-23,260,4,56,5
4293,2024-01-14,204,2,10,4
4294,2024-07-08,71,2,77,4
4295,2023-07-06,262,2,32,3
4296,2024-04-27,109,2,30,3
4297,2023-05-07,79,1,29,2
4298,2023-08-27,291,1,76,4
4299,2023-12-17,129,5,67,4
4300,2023-08-19,14,1,64,5
4301,2023-05-14,129,5,58,1
4302,2023-08-18,252,2,71,5
4303,2024-07-05,45,5,99,5
4304,2023-05-27,291,5,58,2
4305,2023-08-10,189,1,12,5
4306,2023-01-19,108,3,52,1
4307,2023-01-05,255,2,77,2
4308,2023-03-30,32,4,52,3
4309,2023-12-16,215,2,89,2
4310,2024-04-19,280,1,28,5
4311,2023-01-01,12,5,90,4
4312,2023-11-07,242,2,67,4
4313,2023-11-28,229,1,14,2
4314,2024-02-17,12,4,63,5
4315,2023-01-21,21,5,31,2
4316,2023-05-30,151,1,37,5
4317,2023-12-12,13,2,57,5
4318,2023-04-26,242,3,95,2
4319,2024-06-15,124,2,43,5
4320,2024-05-14,173,2,94,4
4321,2023-02-19,196,5,28,2
4322,2023-08-16,285,1,59,5
4323,2024-02-20,126,3,43,3
4324,2023-11-02,9,2,100,1
4325,2024-06-15,278,4,51,2
4326,2023-08-17,265,3,69,5
4327,2023-05-01,160,3,23,1
4328,2024-03-28,110,1,71,1
4329,2023-11-06,28,3,89,3
4330,2024-02-20,265,3,9,5
4331,2023-10-28,158,4,96,5
4332,2023-09-05,18,4,73,1
4333,2023-10-14,153,4,59,3
4334,2024-05-25,182,2,40,2
4335,2023-04-25,178,3,27,5
4336,2023-01-21,293,1,29,3
4337,2023-09-07,210,3,7,1
4338,2024-08-15,131,3,59,2
4339,2024-07-18,116,3,100,2
4340,2023-03-03,247,2,79,1
4341,2023-08-30,166,3,66,2
4342,2024-03-26,232,5,83,2
4343,2023-01-22,42,4,75,5
4344,2023-09-17,106,4,80,1
4345,2023-04-18,99,2,94,4
4346,2024-03-07,275,3,41,2
4347,2024-01-27,37,3,53,2
4348,2023-03-13,290,2,45,2
4349,2023-06-23,219,1,74,3
4350,2023-01-12,61,2,15,2
4351,2023-01-25,292,3,42,5
4352,2023-02-25,11,5,48,1
4353,2024-07-30,45,4,22,3
4354,2023-08-11,186,1,30,1
4355,2024-02-09,186,4,33,1
4356,2023-07-04,28,4,30,4
4357,2024-02-05,147,4,10,3
4358,2024-04-22,91,5,38,4
4359,2023-02-09,281,4,76,5
4360,2024-03-03,24,4,2,2
4361,2023-05-09,202,3,45,5
4362,2023-06-25,165,1,100,5
4363,2023-09-05,270,5,51,1
4364,2023-04-07,70,5,20,2
4365,2023-05-22,23,1,39,5
4366,2023-12-08,41,4,9,4
4367,2023-06-12,3,3,92,1
4368,2023-04-21,113,5,1,5
4369,2024-03-04,121,2,5,3
4370,2023-06-04,163,5,14,5
4371,2023-07-15,167,1,57,2
4372,2023-01-23,236,3,91,2
4373,2023-03-01,206,4,59,4
4374,2024-05-10,204,4,100,4
4375,2024-07-18,261,3,67,4
4376,2024-08-05,46,5,83,4
4377,2023-05-30,227,5,75,3
4378,2023-03-27,187,2,10,5
4379,2023-07-13,263,1,91,5
4380,2024-04-20,4,5,54,3
4381,2024-05-31,107,4,54,1
4382,2024-06-14,82,2,79,1
4383,2024-08-22,183,2,88,5
4384,2023-06-13,242,3,85,5
4385,2024-06-26,285,4,1,3
4386,2024-03-10,66,1,57,5
4387,2023-07-26,64,1,21,4
4388,2023-09-23,29,4,22,5
4389,2024-03-06,241,1,54,1
4390,2024-03-26,125,5,18,4
4391,2024-08-20,276,3,69,3
4392,2023-12-29,181,3,25,1
4393,2023-03-02,14,4,8,4
4394,2023-09-25,173,5,16,1
4395,2023-01-29,156,4,29,5
4396,2023-09-09,134,3,13,2
4397,2024-03-26,20,3,80,3
4398,2023-06-17,214,2,12,4
4399,2023-10-06,256,4,80,2
4400,2023-05-16,101,5,31,1
4401,2024-03-14,31,1,91,5
4402,2024-02-25,38,2,2,1
4403,2023-07-27,295,1,11,4
4404,2023-03-07,159,4,88,4
4405,2024-02-15,137,4,47,1
4406,2023-06-27,282,2,75,3
4407,2023-06-27,200,3,29,3
4408,2023-12-28,108,2,52,5
4409,2023-07-20,292,3,65,5
4410,2024-06-26,53,3,26,2
4411,2024-08-22,71,1,34,1
4412,2023-06-04,81,2,28,3
4413,2024-08-12,167,1,59,4
4414,2023-06-02,128,4,68,4
4415,2024-08-18,27,3,99,1
4416,2023-04-25,175,3,39,2
4417,2024-06-23,48,5,47,4
4418,2023-01-12,236,4,15,3
4419,2023-09-10,51,3,40,3
4420,2024-01-16,91,5,61,4
4421,2023-02-20,159,5,85,2
4422,2023-10-26,161,1,59,1
4423,2023-02-24,202,1,64,3
4424,2023-06-26,296,3,2,1
4425,2024-04-23,293,1,19,4
4426,2024-06-06,281,5,7,2
4427,2023-04-05,196,3,49,4
4428,2023-10-17,185,4,28,4
4429,2023-09-03,243,1,98,5
4430,2023-05-20,130,5,37,1
4431,2023-06-05,115,2,1,5
4432,2024-08-09,177,1,97,1
4433,2023-09-12,137,2,34,5
4434,2023-09-29,252,3,24,5
4435,2023-08-13,8,3,78,5
4436,2023-09-06,172,1,34,2
4437,2023-11-05,9,3,20,3
4438,2023-06-02,275,3,40,4
4439,2023-01-27,53,1,69,1
4440,2023-09-02,118,4,75,3
4441,2023-08-13,233,5,4,4
4442,2023-03-02,126,2,59,3
4443,2024-05-08,79,2,63,1
4444,2023-06-18,250,4,95,1
4445,2023-10-20,97,3,84,5
4446,2024-01-14,290,3,21,2
4447,2024-08-02,89,2,85,2
4448,2023-04-21,55,5,42,3
4449,2023-09-02,255,3,20,1
4450,2023-03-16,250,3,65,5
4451,2023-05-04,67,4,58,5
4452,2024-06-21,32,2,19,2
4453,2023-06-26,44,3,10,2
4454,2024-01-10,292,3,38,2
4455,2023-05-29,53,5,85,5
4456,2024-04-09,1,2,50,5
4457,2023-05-05,187,4,95,5
4458,2024-07-20,241,5,41,4
4459,2023-04-01,227,5,70,1
4460,2024-07-23,36,2,94,1
4461,2024-05-04,31,4,30,4
4462,2024-01-20,127,3,92,3
4463,2023-02-07,151,5,95,4
4464,2024-01-15,77,5,66,4
4465,2024-06-30,72,1,3,4
4466,2023-12-28,218,2,40,4
4467,2024-01-10,9,5,42,3
4468,2024-02-17,37,5,36,5
4469,2023-12-04,188,2,24,2
4470,2024-06-30,292,5,83,2
4471,2023-02-13,196,3,30,3
4472,2024-04-14,61,1,27,1
4473,2023-07-02,49,1,65,1
4474,2024-02-16,59,1,92,3
4475,2023-11-15,182,1,88,4
4476,2023-10-27,286,5,45,1
4477,2023-06-12,272,4,79,5
4478,2023-04-22,110,3,12,4
4479,2024-03-06,233,2,69,3
4480,2024-07-11,82,4,10,2
4481,2023-10-30,90,5,62,1
4482,2023-10-13,178,5,71,4
4483,2024-01-04,134,3,88,4
4484,2023-11-25,292,3,45,1
4485,2023-03-10,98,1,12,2
4486,2023-10-09,240,5,32,5
4487,2023-10-18,169,3,58,3
4488,2024-01-11,209,1,52,5
4489,2023-11-11,90,3,17,1
4490,2024-08-18,155,3,63,3
4491,2023-01-01,210,3,86,4
4492,2024-01-09,166,3,35,2
4493,2023-09-17,183,1,64,5
4494,2023-02-18,112,4,49,1
4495,2023-01-01,129,1,90,4
4496,2023-04-15,296,1,15,1
4497,2023-10-12,211,2,81,4
4498,2023-07-15,167,2,76,5
4499,2023-07-26,192,2,87,3
4500,2024-06-26,92,1,48,1
4501,2023-03-19,270,5,39,4
4502,2024-06-22,61,3,52,4
4503,2024-06-27,80,2,4,1
4504,2024-06-11,86,4,97,5
4505,2023-04-10,82,1,72,5
4506,2024-07-29,68,4,61,1
4507,2023-02-07,16,5,82,3
4508,2023-02-05,40,2,78,5
4509,2023-05-02,201,5,75,2
4510,2024-06-26,33,3,81,5
4511,2024-04-05,185,2,18,2
4512,2024-02-04,297,2,49,2
4513,2023-02-14,69,2,78,3
4514,2023-12-05,39,5,42,2
4515,2024-05-13,274,1,18,4
4516,2023-03-20,110,5,22,4
4517,2023-11-16,63,5,23,1
4518,2023-01-31,128,4,72,2
4519,2024-02-05,193,5,36,3
4520,2024-08-04,246,2,6,5
4521,2024-01-03,180,1,6,4
4522,2023-11-26,233,2,7,5
4523,2024-05-14,81,4,14,3
4524,2023-12-04,8,4,89,3
4525,2023-08-17,53,2,3,2
4526,2024-07-14,206,5,97,4
4527,2023-08-28,194,5,2,4
4528,2024-05-25,237,3,8,4
4529,2023-10-23,199,1,7,4
4530,2024-03-16,220,5,28,4
4531,2024-01-02,19,2,7,5
4532,2023-12-17,141,1,48,3
4533,2024-05-20,145,2,24,5
4534,2023-09-29,282,1,33,4
4535,2024-05-22,194,5,94,3
4536,2024-05-15,274,3,89,5
4537,2023-02-02,97,3,66,5
4538,2024-03-19,155,4,8,2
4539,2024-01-19,247,2,83,5
4540,2023-12-15,71,3,67,5
4541,2023-07-29,24,3,8,4
4542,2023-09-20,137,3,9,2
4543,2023-01-10,22,2,66,2
4544,2024-04-12,134,5,5,1
4545,2024-07-14,65,2,13,2
4546,2023-07-31,211,3,42,1
4547,2024-07-01,49,5,15,1
4548,2023-11-16,146,2,85,2
4549,2023-09-25,65,2,12,3
4550,2023-09-15,105,4,68,2
4551,2023-03-11,174,5,6,2
4552,2024-06-19,224,2,54,2
4553,2023-05-08,33,4,11,3
4554,2024-07-01,210,3,71,5
4555,2023-06-27,263,2,21,3
4556,2024-03-04,6,2,71,5
4557,2024-08-18,273,1,29,2
4558,2024-06-24,163,5,93,4
4559,2023-01-05,254,4,64,3
4560,2023-07-03,82,3,98,1
4561,2023-11-29,265,4,76,3
4562,2024-08-11,270,5,29,4
4563,2024-02-18,233,4,98,4
4564,2024-01-13,78,1,44,2
4565,2024-01-28,67,1,97,2
4566,2023-12-11,19,3,91,5
4567,2023-07-22,64,1,72,5
4568,2023-01-09,46,4,71,4
4569,2023-03-07,268,5,26,3
4570,2023-07-13,86,3,37,3
4571,2023-05-28,79,5,64,3
4572,2023-12-11,53,5,73,3
4573,2023-03-24,252,2,47,2
4574,2023-04-22,117,4,46,2
4575,2023-01-22,32,1,57,4
4576,2024-06-15,158,4,95,2
4577,2023-05-27,20,2,81,2
4578,2023-05-06,282,1,59,3
4579,2024-05-08,115,4,93,1
4580,2023-12-28,97,2,73,5
4581,2023-05-15,219,2,74,5
4582,2023-10-01,261,2,11,5
4583,2023-02-24,58,1,16,3
4584,2023-03-10,74,4,76,3
4585,2023-11-16,14,5,2,2
4586,2024-08-02,138,2,94,5
4587,2024-02-11,89,5,27,2
4588,2023-04-13,264,4,11,2
4589,2023-05-31,70,1,81,5
4590,2023-05-07,251,1,89,2
4591,2023-06-24,268,4,75,4
4592,2024-03-13,184,3,84,5
4593,2023-07-01,296,2,86,4
4594,2023-08-12,174,4,42,4
4595,2024-01-08,202,4,62,3
4596,2023-05-25,269,2,51,3
4597,2023-09-27,229,2,34,3
4598,2024-02-26,221,3,27,4
4599,2023-09-30,272,5,92,4
4600,2023-11-08,165,3,26,3
4601,2023-07-27,277,1,11,5
4602,2023-04-13,265,4,82,1
4603,2023-06-26,64,3,90,1
4604,2023-12-08,207,5,12,3
4605,2024-04-29,187,3,69,3
4606,2024-01-08,24,5,55,2
4607,2023-08-04,219,3,56,5
4608,2023-04-08,13,4,100,2
4609,2023-05-09,203,2,52,3
4610,2024-04-18,189,3,77,3
4611,2023-03-09,254,1,58,2
4612,2024-03-15,94,5,61,5
4613,2023-10-04,2,1,20,5
4614,2024-07-19,15,4,74,2
4615,2023-10-08,287,4,86,1
4616,2024-06-22,232,4,13,3
4617,2024-05-10,192,1,23,2
4618,2024-07-29,259,4,58,2
4619,2024-08-12,258,1,81,1
4620,2023-11-02,177,5,48,4
4621,2023-03-23,24,1,94,4
4622,2024-07-21,180,4,71,1
4623,2024-03-08,89,2,35,1
4624,2024-07-13,86,1,68,2
4625,2024-04-21,235,3,53,3
4626,2023-04-09,131,4,45,4
4627,2023-05-10,185,1,26,5
4628,2023-09-22,217,1,12,5
4629,2024-07-26,183,3,100,2
4630,2023-02-01,158,3,81,4
4631,2024-05-14,172,4,80,3
4632,2023-06-12,17,4,70,2
4633,2023-09-23,225,5,14,3
4634,2023-09-03,250,4,18,2
4635,2023-05-11,108,4,71,1
4636,2023-05-17,29,3,66,3
4637,2023-01-03,228,5,47,3
4638,2024-03-13,94,2,43,5
4639,2023-05-23,189,5,99,5
4640,2024-03-03,71,3,99,4
4641,2024-08-11,33,4,98,4
4642,2023-01-12,207,5,4,4
4643,2023-03-15,190,2,100,3
4644,2024-01-17,295,3,38,2
4645,2023-03-15,30,2,60,2
4646,2023-04-04,124,3,52,2
4647,2023-11-15,226,3,4,2
4648,2023-05-21,81,5,46,3
4649,2023-09-12,49,2,4,4
4650,2024-01-17,151,3,9,1
4651,2023-11-12,198,3,16,3
4652,2023-06-19,165,4,14,4
4653,2023-08-31,192,2,92,3
4654,2023-08-15,67,4,21,2
4655,2024-05-19,102,3,72,5
4656,2023-01-17,171,2,95,4
4657,2023-05-01,188,5,100,4
4658,2024-02-11,12,3,54,3
4659,2024-01-04,44,5,97,1
4660,2024-05-05,31,1,60,5
4661,2024-06-05,85,2,12,2
4662,2023-10-12,185,5,9,2
4663,2024-04-30,233,2,40,2
4664,2023-11-22,49,1,44,2
4665,2023-05-25,51,4,98,1
4666,2024-07-08,244,1,30,3
4667,2023-01-14,63,3,48,3
4668,2024-06-01,178,4,6,1
4669,2024-04-08,100,1,16,3
4670,2024-07-27,160,3,10,2
4671,2023-12-15,272,2,49,5
4672,2024-02-21,145,1,35,4
4673,2023-07-03,271,5,54,3
4674,2023-12-21,61,5,51,2
4675,2024-07-18,263,3,78,1
4676,2023-03-30,290,5,76,4
4677,2023-10-06,106,1,49,4
4678,2023-08-14,141,3,59,5
4679,2023-04-08,255,5,36,4
4680,2023-11-25,32,3,50,5
4681,2023-05-03,189,5,12,4
4682,2024-05-27,285,3,67,3
4683,2023-08-21,228,4,32,1
4684,2023-09-27,206,2,69,3
4685,2024-04-10,265,2,23,4
4686,2023-09-28,12,1,74,3
4687,2023-09-19,208,4,6,2
4688,2023-07-20,40,3,69,5
4689,2023-05-17,255,3,66,5
4690,2024-01-21,253,4,42,5
4691,2024-02-15,53,4,96,4
4692,2024-01-17,15,1,81,1
4693,2023-11-29,51,1,14,3
4694,2024-07-17,31,3,57,1
4695,2023-10-06,152,3,20,1
4696,2023-09-05,202,1,36,2
4697,2023-01-20,16,5,81,2
4698,2023-07-12,202,5,71,4
4699,2023-04-17,269,1,72,5
4700,2023-01-20,34,3,74,3
4701,2023-06-04,136,4,33,4
4702,2024-01-20,178,3,2,3
4703,2023-06-02,271,3,86,3
4704,2023-04-28,80,3,86,1
4705,2023-11-01,260,4,48,3
4706,2024-04-21,49,2,10,3
4707,2024-05-29,185,1,51,5
4708,2023-03-19,200,2,86,1
4709,2023-12-02,80,4,36,4
4710,2023-06-14,36,4,86,5
4711,2023-01-15,261,4,62,2
4712,2023-05-06,281,4,66,3
4713,2023-01-20,161,2,47,1
4714,2023-07-13,187,5,30,2
4715,2023-08-01,264,3,68,2
4716,2023-11-11,247,3,7,1
4717,2023-03-14,8,2,80,2
4718,2024-03-23,271,2,93,4
4719,2024-05-05,267,5,85,4
4720,2024-01-04,182,4,4,4
4721,2023-04-13,64,5,96,5
4722,2023-07-30,252,3,42,4
4723,2024-07-23,62,3,58,2
4724,2024-07-02,225,2,73,5
4725,2023-06-21,104,4,54,5
4726,2023-08-25,83,4,74,3
4727,2023-08-19,112,5,55,2
4728,2023-01-21,146,4,19,1
4729,2024-07-03,192,4,93,2
4730,2024-04-15,282,4,88,1
4731,2023-12-17,260,5,99,3
4732,2023-07-31,149,3,13,4
4733,2023-11-07,288,5,36,5
4734,2024-06-05,279,2,73,2
4735,2023-12-30,165,1,100,1
4736,2024-06-01,155,5,58,3
4737,2023-12-18,290,2,53,1
4738,2024-07-24,282,4,53,1
4739,2023-05-09,182,1,51,2
4740,2023-03-21,224,5,71,1
4741,2024-06-10,289,3,50,4
4742,2024-05-18,26,3,57,1
4743,2023-09-18,111,1,38,4
4744,2023-08-06,108,5,84,4
4745,2023-09-21,277,3,6,4
4746,2024-03-26,59,2,54,2
4747,2023-06-20,255,1,31,2
4748,2023-02-17,10,4,93,5
4749,2023-09-04,258,5,93,5
4750,2023-03-02,33,3,94,2
4751,2023-07-15,128,3,56,4
4752,2023-01-09,266,5,59,3
4753,2024-05-05,172,1,46,2
4754,2024-05-18,37,5,99,5
4755,2023-02-26,185,3,59,1
4756,2024-03-20,159,3,13,4
4757,2023-02-01,221,1,6,2
4758,2024-01-09,208,4,9,1
4759,2023-04-21,64,4,46,5
4760,2023-12-17,166,1,87,5
4761,2023-05-09,180,5,25,1
4762,2023-07-02,141,3,58,4
4763,2024-07-12,158,1,64,5
4764,2023-02-19,78,3,26,5
4765,2023-09-28,291,5,38,3
4766,2024-08-09,7,3,66,5
4767,2023-04-05,174,5,17,3
4768,2023-07-29,14,2,68,4
4769,2023-03-07,162,2,86,3
4770,2023-01-28,164,2,23,4
4771,2023-08-30,250,2,16,4
4772,2023-03-22,202,1,95,4
4773,2023-03-19,105,2,2,5
4774,2023-11-02,189,5,76,4
4775,2023-04-02,51,2,32,3
4776,2023-04-27,234,2,46,3
4777,2023-01-25,129,4,23,1
4778,2023-08-05,71,5,86,4
4779,2024-03-05,212,1,76,3
4780,2024-06-22,297,3,15,2
4781,2024-01-23,164,2,22,1
4782,2023-05-16,83,1,6,1
4783,2024-07-05,217,2,99,2
4784,2023-02-06,80,5,46,3
4785,2023-06-05,1,4,20,4
4786,2024-07-08,67,4,53,2
4787,2023-11-12,70,4,86,1
4788,2024-08-17,134,5,47,3
4789,2024-07-02,244,2,62,2
4790,2023-09-23,93,2,5,4
4791,2023-01-06,196,5,67,3
4792,2023-09-12,152,2,12,1
4793,2023-06-17,151,5,60,1
4794,2023-09-22,283,1,67,3
4795,2024-05-25,188,5,58,3
4796,2023-07-11,197,1,29,3
4797,2023-12-03,109,5,42,4
4798,2024-02-26,289,2,6,4
4799,2023-11-30,8,3,80,3
4800,2023-02-21,256,1,80,4
4801,2023-04-08,275,5,28,3
4802,2024-01-18,204,3,74,1
4803,2023-06-24,167,3,13,4
4804,2024-02-28,140,3,29,3
4805,2023-06-16,52,1,79,2
4806,2024-01-26,24,5,86,2
4807,2024-02-21,62,1,58,2
4808,2023-02-16,292,4,73,3
4809,2023-12-17,2,4,45,3
4810,2024-01-06,164,5,66,5
4811,2024-07-19,175,3,40,3
4812,2023-09-24,51,4,5,4
4813,2023-12-26,74,5,90,3
4814,2023-02-11,116,1,61,1
4815,2023-07-07,96,2,19,3
4816,2024-06-12,270,2,60,5
4817,2023-06-03,211,3,94,5
4818,2024-04-21,41,5,3,4
4819,2023-11-18,127,1,59,3
4820,2023-10-04,3,5,38,1
4821,2024-07-03,6,2,65,4
4822,2023-07-01,84,4,84,3
4823,2024-04-26,293,2,48,4
4824,2024-03-01,115,4,88,1
4825,2023-07-16,292,5,1,4
4826,2023-09-18,56,4,22,4
4827,2024-07-16,10,3,15,2
4828,2023-01-25,191,4,79,4
4829,2024-05-25,260,3,19,5
4830,2023-02-06,162,4,40,5
4831,2023-05-25,288,3,25,1
4832,2023-10-11,177,4,17,2
4833,2023-01-07,120,4,63,2
4834,2023-04-16,167,1,50,1
4835,2023-06-09,140,3,61,4
4836,2023-07-17,15,5,47,4
4837,2024-03-27,6,4,63,3
4838,2023-07-18,37,5,87,5
4839,2023-04-16,65,4,90,2
4840,2024-08-21,111,4,99,2
4841,2023-09-06,52,5,12,2
4842,2023-02-06,138,3,48,3
4843,2023-06-23,15,5,51,3
4844,2023-03-09,249,3,75,3
4845,2023-03-28,204,4,8,3
4846,2023-06-25,219,1,84,4
4847,2023-12-30,84,5,100,3
